session_id,customer_id,pages_viewed,time_on_site,device_type,traffic_source,session_date,converted,bounce,cart_additions,checkout_started,exit_page,browser,is_logged_in
300,5401,4,165.9250716905456,mobile,organic,2022-11-23,0,1,1,0,homepage,Safari,0
301,1241,6,301.2266267622509,tablet,direct,2020-06-18,0,1,1,1,product,Chrome,0
302,1020,3,256.44521044053914,tablet,email,2022-02-22,0,0,0,0,cart,Safari,0
303,6358,4,289.0261754604115,tablet,paid,2020-08-07,0,0,0,0,product,Firefox,1
304,2454,8,288.05155481348305,mobile,email,2020-05-12,0,0,0,0,product,Chrome,1
305,5934,5,431.43367749543535,mobile,direct,2024-11-24,0,1,0,0,cart,Safari,1
306,6095,3,117.2973181256429,mobile,organic,2019-08-27,0,0,2,1,cart,Chrome,0
307,9409,10,231.213037211316,mobile,direct,2020-03-09,1,0,1,1,checkout,Chrome,1
308,4134,3,279.03042921910446,mobile,email,2020-09-14,0,0,2,1,product,Edge,1
309,6350,4,190.6779612014881,mobile,organic,2022-03-28,0,0,1,1,homepage,Chrome,0
310,8184,6,386.38567003884015,tablet,email,2022-11-29,0,0,0,0,checkout,Edge,1
311,1089,6,220.63487514002,desktop,paid,2024-11-25,0,1,2,1,cart,Safari,0
312,5956,6,358.8034818020204,desktop,paid,2023-10-25,0,0,2,0,homepage,Chrome,1
313,4358,2,300.5387557480112,tablet,social,2019-04-07,0,0,1,1,cart,Chrome,0
314,42,3,457.1422687760685,tablet,email,2022-03-14,0,0,2,1,checkout,Firefox,1
315,3335,3,473.8161021599723,tablet,social,2020-11-30,0,0,2,0,product,Firefox,1
316,285,1,107.41970115625054,desktop,paid,2024-11-06,0,1,1,1,cart,Firefox,0
317,8407,3,480.634044571012,mobile,email,2021-03-27,0,0,0,0,product,Chrome,0
318,3505,8,267.35153090235843,desktop,paid,2022-08-20,0,0,0,0,cart,Firefox,0
319,5243,2,155.61066327526197,tablet,direct,2021-07-28,0,0,1,1,homepage,Firefox,1
320,377,5,206.4165352980652,desktop,email,2023-04-30,0,0,2,1,product,Safari,0
321,1767,1,285.955393263103,mobile,paid,2021-07-29,0,1,2,0,checkout,Safari,0
322,6048,7,65.46677386144857,tablet,direct,2022-10-30,0,0,0,0,product,Safari,1
323,7355,5,472.3983571273616,mobile,paid,2024-10-19,0,0,2,0,homepage,Chrome,1
324,4643,4,192.5296217114793,desktop,direct,2020-03-04,0,0,0,0,product,Chrome,0
325,5440,5,315.5682889236976,tablet,organic,2019-01-30,0,0,1,0,cart,Safari,0
326,8519,6,314.84117309764974,desktop,direct,2021-12-18,0,1,1,1,checkout,Firefox,1
327,1033,6,343.98141963845023,mobile,paid,2024-08-13,0,0,1,1,checkout,Edge,0
328,7262,5,340.41932487262955,tablet,organic,2023-06-10,1,0,1,1,checkout,Chrome,0
329,4458,5,194.87720346517608,tablet,email,2023-05-30,0,1,0,0,checkout,Safari,1
330,5828,3,256.88415305771633,desktop,email,2021-12-28,0,0,0,0,cart,Chrome,1
331,2441,1,292.63990123914715,tablet,paid,2019-12-02,0,1,0,0,homepage,Chrome,1
332,4648,4,275.5054098223671,mobile,organic,2023-12-07,0,0,0,0,cart,Chrome,1
333,8630,2,92.13766102359357,tablet,social,2024-06-25,0,0,1,1,homepage,Chrome,1
334,6957,11,237.28213342319896,tablet,direct,2020-04-06,0,0,0,0,checkout,Chrome,1
335,8135,4,231.25313729456215,mobile,social,2021-09-23,0,0,1,1,product,Safari,1
336,8186,2,257.2706384807148,desktop,email,2024-06-06,0,0,2,1,checkout,Chrome,1
337,7536,2,292.68943002099826,desktop,organic,2022-02-01,0,0,1,1,checkout,Chrome,1
338,8246,3,350.40026991854216,mobile,direct,2021-09-28,0,0,0,0,cart,Firefox,0
339,1718,6,343.5331006468986,desktop,organic,2019-05-14,0,0,0,0,checkout,Edge,0
340,1210,5,461.802054651029,desktop,paid,2024-10-25,1,0,1,0,product,Chrome,0
341,3553,3,199.8149272405917,desktop,social,2024-04-19,0,0,4,1,homepage,Chrome,0
342,100,2,606.1793057613943,tablet,paid,2019-04-27,0,0,1,1,checkout,Firefox,1
343,1435,11,312.6517347538825,mobile,paid,2023-02-08,0,0,0,0,product,Chrome,0
344,5187,6,395.7024133832052,mobile,direct,2023-03-22,0,0,4,1,product,Edge,1
345,9993,1,251.15567436447577,tablet,social,2023-10-03,0,1,2,1,checkout,Safari,1
346,6948,2,395.3822202585945,tablet,email,2023-10-16,0,0,1,0,cart,Chrome,0
347,9893,3,251.5221812403693,tablet,paid,2022-08-16,0,0,0,0,product,Chrome,1
348,2791,5,84.81137130194067,mobile,organic,2023-04-17,1,0,0,0,cart,Edge,1
349,2487,8,382.3050279249754,tablet,organic,2021-07-03,0,0,1,1,product,Chrome,1
350,5262,4,299.17953626822583,desktop,organic,2024-04-23,1,0,0,0,checkout,Edge,1
351,1078,11,268.66461897438666,tablet,social,2023-07-25,0,0,1,0,product,Chrome,0
352,4010,3,400.6323590752464,mobile,paid,2022-03-04,0,0,1,0,homepage,Chrome,1
353,8889,6,345.97593713673024,mobile,email,2019-07-12,0,0,0,0,product,Chrome,1
354,4339,6,434.6789019839948,desktop,email,2024-11-21,0,1,0,0,checkout,Chrome,1
355,672,3,97.42251640628344,mobile,organic,2021-01-03,0,0,1,0,checkout,Chrome,1
356,94,5,331.982538087455,tablet,social,2023-12-22,0,0,0,0,cart,Safari,1
357,4300,3,276.34780593749457,mobile,paid,2024-08-30,0,1,0,0,checkout,Firefox,1
358,6408,4,67.75437506637792,tablet,direct,2021-03-19,0,0,1,0,cart,Firefox,0
359,8540,8,247.76175581212357,tablet,social,2021-10-05,0,0,0,0,cart,Chrome,0
360,3621,6,356.4142419347482,mobile,email,2023-08-25,0,0,1,1,product,Chrome,0
361,3208,4,84.40147310456226,mobile,direct,2024-05-31,1,0,0,0,checkout,Edge,0
362,5140,5,449.1209256560337,mobile,organic,2021-03-26,1,0,2,0,checkout,Chrome,1
363,5338,3,205.473899214874,tablet,paid,2023-08-17,0,0,2,0,checkout,Edge,1
364,960,7,245.59466065573312,desktop,organic,2021-02-25,0,0,2,1,checkout,Chrome,1
365,5740,6,299.65756806512485,mobile,paid,2022-10-17,0,0,0,0,cart,Chrome,1
366,301,5,253.75035763100743,mobile,organic,2020-09-24,0,0,0,0,cart,Edge,0
367,7010,2,33.59261983383288,desktop,social,2021-08-17,0,0,3,0,checkout,Chrome,1
368,8382,5,244.22821021876288,mobile,organic,2023-07-21,0,0,1,0,homepage,Chrome,1
369,2623,8,186.416017041572,desktop,social,2024-07-24,1,0,1,0,homepage,Chrome,0
370,8181,7,330.3669626439462,mobile,organic,2024-01-24,1,0,2,0,cart,Safari,1
371,9402,6,360.34248902254535,tablet,direct,2024-12-24,0,0,2,1,cart,Firefox,0
372,8749,9,476.4801803405616,tablet,direct,2020-12-31,0,0,0,0,product,Safari,1
373,9945,6,76.42505908361777,tablet,social,2023-07-21,0,0,0,0,checkout,Chrome,1
374,3571,5,238.7033589464272,mobile,paid,2023-09-12,0,0,2,1,checkout,Firefox,0
375,1723,10,350.17860761420945,desktop,direct,2022-03-16,0,0,2,1,homepage,Firefox,1
376,7365,4,408.4938403342728,tablet,organic,2020-03-15,0,0,1,0,homepage,Chrome,1
377,9486,5,240.1239692644824,tablet,email,2019-03-11,0,0,1,0,product,Safari,1
378,4878,9,414.3532682115229,mobile,paid,2021-05-24,0,0,0,0,product,Firefox,1
379,5018,4,461.1973701049327,desktop,paid,2021-12-30,0,1,2,1,cart,Chrome,0
380,1170,4,521.6795855783171,mobile,paid,2020-08-04,1,0,0,0,cart,Edge,0
381,6044,2,425.35253519393154,mobile,organic,2021-10-30,0,1,2,1,cart,Chrome,0
382,6171,2,390.0001675525836,tablet,direct,2020-09-06,0,0,2,0,checkout,Safari,1
383,1262,4,242.43335105712555,mobile,email,2021-09-15,0,0,1,1,cart,Firefox,1
384,1588,3,195.5570420866133,tablet,social,2019-11-26,0,0,1,0,cart,Safari,1
385,2451,5,185.7461230597248,tablet,email,2020-04-05,1,0,0,0,cart,Chrome,1
386,8017,5,264.9424724470077,desktop,paid,2022-09-20,0,0,0,0,homepage,Chrome,1
387,942,5,345.0702898748845,desktop,paid,2019-12-24,0,0,2,1,checkout,Chrome,1
388,7912,7,399.6251265647667,tablet,email,2023-03-15,1,0,3,1,homepage,Firefox,1
389,8616,4,433.24453664754657,mobile,paid,2019-03-29,0,0,1,1,homepage,Chrome,0
390,9542,5,395.3917374276873,mobile,email,2021-07-29,0,0,2,1,homepage,Chrome,0
391,4266,4,188.79394050358997,mobile,organic,2023-03-31,0,0,1,1,homepage,Chrome,1
392,6919,2,319.5207685872475,mobile,social,2021-07-16,0,0,0,0,product,Safari,0
393,1185,4,426.1493041846076,mobile,paid,2019-03-01,0,0,1,0,homepage,Chrome,1
394,7765,2,153.3839414586772,tablet,social,2023-10-15,0,1,0,0,product,Chrome,1
395,6752,7,269.3321627555074,mobile,email,2020-07-23,0,0,1,1,homepage,Edge,0
396,6312,5,156.76473442709653,desktop,email,2024-07-06,0,0,2,1,cart,Firefox,0
397,1456,8,183.9808050774875,tablet,organic,2022-09-03,0,0,0,0,cart,Edge,1
398,3458,5,268.9844354055274,mobile,social,2024-10-14,1,0,1,1,checkout,Safari,1
399,9688,3,470.9774623639528,desktop,direct,2021-12-29,0,0,0,0,checkout,Chrome,1
400,8332,4,12.901820215065811,mobile,organic,2020-10-02,0,0,1,1,cart,Chrome,0
401,4964,5,351.50166149203875,tablet,social,2024-06-07,0,1,0,0,cart,Chrome,1
402,2065,6,164.6698346994742,desktop,email,2024-10-15,0,0,2,1,homepage,Chrome,0
403,68,5,85.24602620673537,tablet,social,2023-01-27,0,0,3,0,cart,Edge,1
404,2596,5,329.5796129417737,desktop,social,2021-07-03,0,0,2,0,checkout,Safari,1
405,282,6,382.30804297011537,desktop,email,2022-04-12,0,0,1,0,homepage,Chrome,0
406,6140,4,166.1875857375902,mobile,direct,2023-11-18,0,0,0,0,cart,Chrome,0
407,6120,4,360.698367514619,mobile,organic,2019-09-18,0,0,1,1,product,Chrome,0
408,7875,5,296.4142433438213,mobile,organic,2019-11-20,0,0,1,1,cart,Chrome,1
409,9996,5,293.06970032984066,desktop,paid,2024-04-30,1,0,0,0,product,Safari,0
410,2819,3,151.0292606990748,desktop,social,2022-08-28,0,0,1,0,product,Chrome,0
411,6337,5,183.50429756734584,mobile,social,2024-05-15,1,0,0,0,homepage,Chrome,1
412,9769,4,224.84273036776028,tablet,direct,2024-02-16,1,0,1,0,homepage,Chrome,0
413,8228,4,109.62035363128236,mobile,organic,2021-04-19,0,0,2,0,product,Safari,1
414,3986,2,252.33509431827463,desktop,paid,2021-03-16,0,0,1,1,product,Chrome,1
415,5129,8,291.192000138999,desktop,paid,2021-09-12,1,0,1,1,homepage,Firefox,0
416,7553,5,352.2421834489864,mobile,direct,2024-01-19,0,0,0,0,product,Chrome,1
417,7560,7,582.6754762906168,desktop,organic,2020-05-03,1,0,0,0,product,Chrome,0
418,4036,5,294.8951653889062,mobile,social,2020-05-09,0,0,2,0,homepage,Firefox,0
419,4051,3,271.4746811613349,desktop,social,2022-06-13,0,0,0,0,checkout,Firefox,0
420,4069,4,129.74194238905687,desktop,email,2023-04-01,0,0,0,0,cart,Firefox,1
421,590,6,402.7133958911888,mobile,paid,2022-03-30,1,0,1,1,product,Firefox,1
422,5164,8,376.05162627877456,mobile,organic,2021-12-31,0,1,1,1,product,Chrome,0
423,581,2,332.574335313193,mobile,email,2019-09-16,0,1,0,0,homepage,Chrome,0
424,1883,2,226.30488381281057,desktop,social,2019-01-23,0,0,1,0,cart,Chrome,0
425,9287,4,361.8230131224104,mobile,email,2020-02-25,0,0,4,1,cart,Firefox,1
426,1403,1,317.8954896433656,tablet,social,2022-12-07,1,1,1,1,cart,Firefox,1
427,6031,2,213.1932957210645,desktop,email,2024-05-23,0,1,1,1,product,Safari,0
428,7527,4,399.57916389949145,desktop,direct,2021-03-22,0,0,1,1,cart,Chrome,0
429,975,9,419.0935980034749,desktop,direct,2019-01-19,0,0,3,0,homepage,Chrome,1
430,6048,3,281.2617124768015,tablet,direct,2020-04-25,0,0,0,0,checkout,Chrome,1
431,9325,8,42.68105533560625,mobile,organic,2024-10-06,0,0,1,1,cart,Safari,1
432,7157,5,281.7970974566797,tablet,organic,2023-04-26,0,0,3,1,cart,Safari,1
433,4769,3,444.0940213160417,desktop,direct,2024-02-19,0,0,0,0,homepage,Edge,1
434,7288,5,243.63185190767868,tablet,social,2024-07-19,0,0,3,1,homepage,Chrome,1
435,5823,6,605.4459346098221,tablet,email,2019-11-14,0,0,1,0,cart,Chrome,0
436,3089,4,304.77690037774613,desktop,paid,2024-12-03,0,0,1,1,cart,Chrome,0
437,201,6,119.28792059918584,tablet,paid,2019-10-19,0,0,1,0,homepage,Edge,0
438,2554,5,394.9689968982075,mobile,social,2022-04-06,0,0,3,1,homepage,Chrome,1
439,2755,9,111.11604443774542,desktop,email,2022-03-06,0,1,1,1,checkout,Safari,0
440,3755,7,431.9500134252658,desktop,organic,2020-07-09,1,1,0,0,cart,Chrome,1
441,9981,5,354.58678120437247,tablet,organic,2024-09-26,0,0,1,0,cart,Chrome,1
442,4855,5,177.15902574918712,tablet,organic,2019-12-01,0,0,3,1,product,Chrome,0
443,4753,4,288.4817884823743,desktop,email,2019-01-22,0,0,1,1,checkout,Chrome,0
444,2238,1,376.3443191283339,tablet,organic,2020-04-13,0,1,1,0,product,Chrome,1
445,3976,2,198.00480912314387,desktop,email,2022-02-17,0,0,1,0,product,Chrome,0
446,2231,8,389.5749146162529,mobile,organic,2019-09-13,0,0,1,0,homepage,Safari,1
447,945,3,186.7871792827212,desktop,organic,2021-12-20,0,0,0,0,homepage,Safari,1
448,1193,4,607.4453458598845,tablet,organic,2022-11-21,0,0,2,1,cart,Safari,1
449,112,1,373.6415403384533,desktop,direct,2024-04-02,0,1,2,1,product,Chrome,1
450,9398,8,313.29211547135964,tablet,organic,2022-06-29,0,0,1,0,product,Chrome,1
451,3520,5,426.02917797101946,desktop,email,2024-04-04,0,0,1,1,cart,Chrome,1
452,5219,2,203.62619935080164,tablet,email,2019-05-08,0,1,2,1,checkout,Firefox,1
453,1280,8,155.24189510504675,desktop,paid,2019-01-16,0,0,0,0,checkout,Chrome,1
454,7580,5,287.4026729123802,mobile,organic,2024-07-26,1,0,4,0,product,Safari,0
455,9443,5,112.3950562920584,mobile,organic,2024-07-04,0,0,3,1,checkout,Edge,1
456,784,6,320.565593606825,tablet,organic,2022-12-14,0,0,3,0,product,Chrome,1
457,8983,3,78.45073772526392,desktop,paid,2020-03-08,0,0,2,1,checkout,Chrome,1
458,4751,4,364.4004486428976,desktop,paid,2021-02-12,0,0,2,0,homepage,Chrome,0
459,4415,6,410.4754071589736,desktop,direct,2021-06-24,1,0,1,1,product,Chrome,1
460,2016,5,73.09344216007331,desktop,email,2019-03-06,0,0,1,1,homepage,Chrome,1
461,509,4,26.35008322107597,mobile,email,2024-10-04,0,0,1,0,homepage,Safari,0
462,1916,1,498.0122656570255,desktop,organic,2021-08-10,0,1,3,1,checkout,Chrome,0
463,8170,4,232.73291319760665,tablet,paid,2022-03-25,0,0,3,1,homepage,Chrome,0
464,7003,6,288.9095304206896,tablet,organic,2019-08-07,0,0,0,0,cart,Chrome,0
465,6129,5,362.8603710584634,tablet,social,2020-07-14,0,0,1,0,product,Chrome,0
466,9443,7,329.63431032670013,desktop,social,2021-05-23,1,0,1,1,checkout,Chrome,1
467,5901,6,452.1860311941147,tablet,social,2019-07-19,0,0,2,1,cart,Safari,1
468,4299,9,109.32775711884186,mobile,social,2022-07-02,0,1,2,1,homepage,Firefox,1
469,7683,3,182.48346544601975,desktop,organic,2020-07-10,0,0,0,0,homepage,Safari,1
470,235,2,252.27031193048828,mobile,paid,2021-06-25,0,0,1,0,checkout,Firefox,1
471,1319,3,235.254445030342,desktop,direct,2021-08-19,0,0,4,0,cart,Edge,1
472,1889,6,120.14674179978522,tablet,social,2021-08-06,0,0,1,0,homepage,Safari,0
473,725,2,391.76901416704334,desktop,organic,2021-03-12,0,0,1,0,cart,Safari,0
474,6787,6,202.6234656316693,mobile,paid,2019-01-03,0,0,0,0,homepage,Chrome,1
475,756,5,340.75560153305145,mobile,organic,2019-05-27,0,0,0,0,checkout,Safari,0
476,7737,2,278.91702371079083,desktop,email,2022-10-22,0,0,1,0,product,Chrome,1
477,232,3,201.25413442120671,mobile,social,2020-12-23,0,0,2,1,product,Chrome,1
478,7883,8,199.98165705012755,tablet,direct,2022-10-20,1,1,2,1,cart,Chrome,1
479,3443,4,344.20981046654714,desktop,paid,2023-06-06,0,0,0,0,product,Safari,1
480,4503,3,252.05719502765436,desktop,email,2021-07-03,0,0,0,0,cart,Edge,1
481,3227,4,570.7357324814701,desktop,organic,2019-01-31,0,0,1,0,homepage,Safari,1
482,6589,13,429.4585992663521,desktop,email,2021-07-01,0,1,0,0,product,Chrome,1
483,4907,2,314.9607765205239,desktop,direct,2021-04-21,0,0,2,1,homepage,Chrome,1
484,1741,5,320.09710913227576,tablet,email,2024-10-11,0,1,3,0,checkout,Edge,1
485,1370,2,296.3619273007317,mobile,social,2021-02-23,1,0,0,0,homepage,Firefox,1
486,7827,4,461.4437196185818,desktop,social,2023-03-02,0,0,1,1,homepage,Chrome,1
487,3190,5,305.68373534573,desktop,paid,2023-03-05,0,0,2,1,product,Chrome,0
488,9638,4,282.14177735406395,tablet,email,2023-02-11,0,0,1,0,product,Chrome,1
489,5805,5,294.22120597275125,,paid,2022-06-16,0,1,2,1,checkout,Chrome,1
490,7905,4,288.552176100908,mobile,organic,2021-07-20,0,0,0,0,homepage,Chrome,0
491,4379,6,163.50748825220552,mobile,direct,2020-10-11,0,1,2,0,checkout,Chrome,0
492,6,3,266.51162848430465,mobile,organic,2019-06-16,0,1,1,1,product,Safari,0
493,4951,10,299.5089784631146,mobile,direct,2022-06-26,1,0,3,0,cart,Chrome,0
494,1301,1,174.11546508832916,tablet,social,2024-12-22,0,1,3,1,cart,Firefox,1
495,6644,7,410.89991806017895,mobile,direct,2024-07-28,0,0,1,1,product,Safari,1
496,6520,4,355.82537403069966,mobile,email,2020-05-19,0,1,0,0,homepage,Firefox,0
497,7591,4,128.04175388286612,mobile,email,2023-01-15,1,0,2,0,checkout,Safari,0
498,2409,4,426.2834954182591,tablet,social,2020-07-31,0,1,0,0,cart,Chrome,0
499,8308,4,448.7850130737418,mobile,social,2024-09-20,0,1,2,1,product,Chrome,1
500,5962,6,178.20976386385894,mobile,paid,2019-10-15,0,0,3,1,homepage,Chrome,1
501,7206,4,79.34807611046695,mobile,organic,2020-09-29,0,0,0,0,product,Chrome,1
502,6784,5,343.4465988683164,desktop,social,2022-03-05,1,1,1,0,cart,Chrome,1
503,1473,3,217.22695292840933,tablet,organic,2021-03-16,0,0,0,0,checkout,Chrome,1
504,4165,8,276.38466855245525,tablet,organic,2024-06-06,1,0,1,0,cart,Chrome,1
505,3304,4,344.1026590524056,mobile,social,2019-01-06,0,0,2,1,checkout,Chrome,1
506,2251,6,8.220703369109277,mobile,paid,2021-07-29,1,0,0,0,cart,Chrome,1
507,2095,8,498.3199386071024,mobile,direct,2024-04-29,1,0,1,1,cart,Firefox,0
508,9350,6,298.1314157344882,tablet,email,2020-03-30,0,0,3,1,homepage,Safari,1
509,5594,6,428.329440497706,desktop,organic,2019-11-15,0,0,2,1,homepage,Safari,1
510,53,3,356.51718703726,tablet,social,2021-07-10,0,1,1,1,cart,Safari,1
511,3299,3,192.65161828961496,desktop,paid,2021-05-10,0,0,0,0,cart,Chrome,1
512,6154,7,125.86903670580728,desktop,organic,2020-07-26,0,0,1,0,product,Chrome,1
513,3970,3,219.2985284387948,mobile,social,2019-07-03,0,0,1,0,homepage,Chrome,1
514,9789,3,323.4735022366155,tablet,organic,2023-12-06,0,0,3,1,homepage,Chrome,1
515,7160,10,253.1750081509674,tablet,direct,2023-01-26,0,0,2,1,product,Safari,1
516,934,4,169.55584925493412,mobile,organic,2022-01-06,0,0,0,0,product,Edge,0
517,6610,5,207.3389537775816,mobile,paid,2020-10-29,0,0,1,0,cart,Chrome,1
518,53,6,334.70614471544746,desktop,social,2021-05-04,0,0,2,1,product,Edge,0
519,8148,6,83.89813954626473,tablet,direct,2024-05-12,0,0,2,1,product,Firefox,0
520,102,3,371.4048447262877,mobile,organic,2019-06-21,0,0,1,1,homepage,Safari,1
521,4937,5,470.9611134941088,tablet,email,2023-12-16,0,0,4,1,homepage,Chrome,1
522,7073,2,91.0535942466494,desktop,social,2022-01-14,0,0,4,1,cart,Chrome,1
523,6016,5,187.89547218906372,tablet,direct,2019-09-04,0,0,1,1,checkout,Chrome,0
524,7594,7,354.3419383742462,tablet,organic,2021-02-13,0,0,1,1,cart,Chrome,1
525,4415,8,290.45944154595946,tablet,paid,2024-11-26,0,0,1,1,homepage,Chrome,1
526,7954,3,239.66894714649183,tablet,paid,2023-11-05,0,1,1,1,homepage,Safari,0
527,2162,3,255.32403962357765,mobile,paid,2024-09-11,1,0,0,0,product,Chrome,0
528,3135,3,274.0529316298741,tablet,email,2024-10-12,0,0,2,1,homepage,Chrome,0
529,1535,5,170.29123172433182,mobile,organic,2022-05-21,0,1,0,0,cart,Safari,0
530,1078,8,579.0082298150372,desktop,organic,2020-12-26,0,0,0,0,checkout,Edge,1
531,7765,9,503.0273898818996,desktop,social,2022-05-05,0,0,3,0,homepage,Safari,0
532,599,3,183.28475000256208,tablet,email,2019-09-03,0,1,0,0,homepage,Chrome,0
533,8142,10,320.1550675385858,,email,2020-06-22,0,0,4,0,homepage,Safari,1
534,2109,9,381.9232213044767,mobile,social,2023-12-04,0,0,2,0,cart,Edge,1
535,1498,6,283.6748843554225,tablet,social,2019-08-06,1,0,0,0,homepage,Firefox,0
536,4902,1,441.32616424687177,mobile,social,2020-01-18,0,1,0,0,product,Chrome,0
537,3953,12,320.0319826159674,mobile,social,2023-02-14,0,0,1,1,product,Firefox,1
538,7867,5,245.4859177546392,desktop,organic,2019-02-26,0,0,1,1,product,Chrome,1
539,449,9,375.3271263768078,mobile,paid,2024-06-24,1,0,1,0,homepage,Edge,1
540,7673,3,225.1448289548965,mobile,email,2024-09-10,0,0,2,0,checkout,Chrome,0
541,8155,6,340.42450079754127,desktop,social,2021-10-22,0,0,1,0,cart,Chrome,1
542,3479,6,602.6997529947836,tablet,email,2023-01-08,0,0,1,0,cart,Edge,0
543,848,5,265.904612762575,desktop,organic,2022-08-26,0,0,3,1,checkout,Chrome,1
544,5291,3,172.83826097076883,desktop,direct,2023-04-23,0,0,0,0,cart,Chrome,1
545,3546,5,300.14698343631784,desktop,email,2023-08-05,0,0,2,1,product,Safari,1
546,7139,3,327.4623640723975,desktop,email,2020-11-02,0,0,2,1,product,Chrome,0
547,642,4,180.43268363011205,desktop,email,2021-01-29,0,0,1,1,product,Edge,0
548,7633,5,378.25923269523406,desktop,social,2020-03-28,0,0,1,0,homepage,Chrome,0
549,7669,4,329.9595662317326,tablet,email,2020-10-05,0,0,3,1,product,Firefox,1
550,5887,8,254.76077930125277,tablet,email,2020-09-01,0,0,3,1,product,Chrome,1
551,5694,5,379.4954857307278,desktop,direct,2022-04-13,0,0,2,1,product,Edge,0
552,6952,3,245.2375123094774,mobile,organic,2022-02-08,1,0,0,0,cart,Chrome,1
553,4664,3,42.01245639778456,mobile,organic,2024-04-08,0,0,1,0,cart,Chrome,0
554,3624,3,332.1100309884217,desktop,email,2022-02-06,0,0,1,1,homepage,Chrome,1
555,2087,6,508.1876350338502,tablet,direct,2024-12-11,0,0,0,0,checkout,Chrome,0
556,9171,5,365.2388751038357,desktop,paid,2020-03-16,0,0,1,1,cart,Edge,0
557,9753,2,318.36987062676275,desktop,email,2023-01-30,0,0,1,0,cart,Chrome,1
558,4470,10,268.72600133013214,mobile,direct,2019-07-17,0,0,1,0,checkout,Firefox,0
559,5193,4,468.2813822896952,desktop,email,2020-08-08,1,0,0,0,cart,Safari,1
560,9126,7,311.2737215326954,mobile,social,2020-08-29,0,0,0,0,checkout,Safari,0
561,8383,5,552.9494516843529,mobile,direct,2019-04-13,0,0,1,1,homepage,Chrome,0
562,600,4,405.6214747744252,mobile,email,2022-03-13,0,0,2,1,product,Safari,1
563,7743,4,559.5626671826502,desktop,direct,2019-05-15,1,1,0,0,homepage,Chrome,0
564,4660,3,309.2353372227539,tablet,paid,2019-12-02,0,0,0,0,cart,Chrome,1
565,1206,6,121.86905259252588,tablet,organic,2022-08-12,0,0,0,0,cart,Safari,1
566,5857,6,289.8436335323093,mobile,direct,2022-02-04,0,0,0,0,product,Safari,1
567,9226,2,299.239773137081,mobile,direct,2020-07-20,0,0,1,1,checkout,Chrome,1
568,7889,6,338.839301326812,mobile,email,2024-05-23,0,0,1,1,checkout,Firefox,0
569,5215,4,169.5604695417916,mobile,direct,2024-01-02,0,0,2,0,checkout,Chrome,1
570,2002,5,184.6879291345196,tablet,direct,2020-03-03,0,0,1,1,cart,Safari,1
571,2271,7,344.06266954791033,tablet,social,2021-12-29,1,1,0,0,product,Chrome,1
572,212,3,275.0083669627812,desktop,organic,2023-09-01,0,0,1,1,product,Chrome,0
